作品Id,专辑名,作者,urlId,专辑链接,标签,作者主页链接,播放量,专辑集数,专辑描述,是否付费,价格,排名
10091654,郭德纲单口精品：济公传,相声爱好者,xiangsheng/10091654/,https://www.ximalaya.com/xiangsheng/10091654/,相声评书,https://www.ximalaya.com/zhubo/1000735/,112359376,66,济公活佛惩顽除暴，扶危安良的故事。戴一项破帽，穿一袭破袈裟，拿一把破扇，趿拉着一双破鞋的济公和尚，可谓一副邋遢相，却偏生有一颗善良济世之心。,False,,76
18476964,大个子老鼠小个子猫,鼓捣猫频道,ertong/18476964/,https://www.ximalaya.com/ertong/18476964/,儿童,https://www.ximalaya.com/zhubo/123068339/,27503073,134,动动手指点击订阅专辑 不要错过每一个精彩的故事喔想与鼓捣猫老爸“亲密”接触？快...,False,,77
6628920,小道士笔记【隐秘宗派玄术江湖】,慕思维Sir,youshengshu/6628920/,https://www.ximalaya.com/youshengshu/6628920/,有声书,https://www.ximalaya.com/zhubo/56582073/,869049635,1417,【内容简介】我一出生手腕上就带着深深的紫色痕迹，就像绳子勒过一样，外婆说我是...,False,,78
249689,听一首歌·念一个人·忆一段情,SMG子龙,yinyue/249689/,https://www.ximalaya.com/yinyue/249689/,音乐,https://www.ximalaya.com/zhubo/3323077/,10681849,71,听歌听故事，听人听情感！,False,,79
19195913,不一样的卡梅拉（第一季）【官方正版】,二十一世纪出版社,ertong/19195913/,https://www.ximalaya.com/ertong/19195913/,儿童,https://www.ximalaya.com/zhubo/98141636/,7876750,18,大家期待的《不一样的卡梅拉》第二季已经上线。点击链接即可收听。 立即收听！,False,,80
18835582,张震讲故事：110个经典恐怖故事,张震讲故事工作室,yule/18835582/,https://www.ximalaya.com/yule/18835582/,娱乐,https://www.ximalaya.com/zhubo/62322310/,67338253,36,重要通知：张震讲故事开通官方粉丝群啦，感兴趣的听众可以微信搜索【zzxmly2018】...,False,,81
18349866,朝六晚五 | 和你有关的热门事件,新华网媒体创意工场,toutiao/18349866/,https://www.ximalaya.com/toutiao/18349866/,头条,https://www.ximalaya.com/zhubo/1329228/,1907211,353,朝六晚五，了解和你有关的热门大事件！每天早晨6：00、下午5:00为您更新！欢迎订阅...,False,,82
243032,【徐薇 · 翻唱合集】,徐薇_薇薇薇,yinyue/243032/,https://www.ximalaya.com/yinyue/243032/,音乐,https://www.ximalaya.com/zhubo/7178199/,115817809,67,翻唱都是自己喜欢的歌，用的也都是现成的原版伴奏，算是普通翻唱吧~~记录着我的声音和偏好。,False,,83
16092670,马栏山喵新闻,湖南金鹰955,toutiao/16092670/,https://www.ximalaya.com/toutiao/16092670/,头条,https://www.ximalaya.com/zhubo/115689870/,7489511,161,别看我播的萌！我们可是个正经节目！每天中午12点，喵主播与您相约。周日喵主播要...,False,,84
15338996,绝密档案,大碗文化,lishi/15338996/,https://www.ximalaya.com/lishi/15338996/,历史,https://www.ximalaya.com/zhubo/52024683/,12004493,84,悬疑大案，未解之谜，怪奇事件… 是你我身边的玄幻？还是科学面纱下的伪装？ 还原事实，探索真相。 每周《绝密档案》，我们共同关注。 ,False,,85
249020,非常溜佳期,佳期,yule/249020/,https://www.ximalaya.com/yule/249020/,娱乐,https://www.ximalaya.com/zhubo/3945648/,420019033,454,活泼搞笑的东北大妞，给你最接地气儿的节目和好心情！不管是最新的糗事段子，还是...,False,,86
19195176,林彪的这一生【诚意高清版】,晨露轻语,lishi/19195176/,https://www.ximalaya.com/lishi/19195176/,历史,https://www.ximalaya.com/zhubo/7928619/,4606023,40,      林彪是20世纪中叶中国政坛上的一个风云人物，也是一个复杂的历史人物，...,False,,87
15451285,都市阴阳师（月亮是五月好播讲）,月亮是五月好,youshengshu/15451285/,https://www.ximalaya.com/youshengshu/15451285/,有声书,https://www.ximalaya.com/zhubo/53548031/,137932366,810,  主播微信：maymoon609，都市灯红酒绿，但是妖魔食人。阴影之下，几乎每日有人消...,False,,88
9573707,父与子｜感动世界的经典绘本,Hera骁,ertong/9573707/,https://www.ximalaya.com/ertong/9573707/,儿童,https://www.ximalaya.com/zhubo/9516007/,81780262,193,1934年12月13日，《父与子》的第一个连环漫画故事《糟糕的家庭作业》，在《柏林画报》刊载问世。这本长篇连环漫画溢满了卜劳恩对三岁儿子克里斯蒂安的爱子之情，可以说是世界上流传最广的亲情漫画。作品中一,False,,89
9989760,界面FM,界面,toutiao/9989760/,https://www.ximalaya.com/toutiao/9989760/,头条,https://www.ximalaya.com/zhubo/28495526/,30184600,305,让眼睛休息一会儿。每天5分钟，把该知道的新闻送到你耳边。欢迎下载界面新闻APP关...,False,,90
13007983,透视神医,A啊勇,youshengshu/13007983/,https://www.ximalaya.com/youshengshu/13007983/,有声书,https://www.ximalaya.com/zhubo/74512578/,130502062,1314,by A阿勇 林天净著 一次偶然，让李勇不仅拥有透视能力 更拥有八十个医生的毕生经验...,False,,91
3178593,乱世枭雄杜月笙,扬腔扬调FM,lishi/3178593/,https://www.ximalaya.com/lishi/3178593/,历史,https://www.ximalaya.com/zhubo/1993101/,80816969,55,杜月笙是中国近代史上一个传奇人物。他从一个小瘪三混进十里洋场，成为上海当时活跃的政治风云人物。他的发迹，到底是靠他骨子里的狠劲儿、他的江湖义气、他的机灵诡诈，还是那混乱的时局？飞扬为你讲述《乱世枭雄杜,False,,92
7568525,大婚晚辰～军婚恩怨,第101个声音,youshengshu/7568525/,https://www.ximalaya.com/youshengshu/7568525/,有声书,https://www.ximalaya.com/zhubo/52249779/,430687790,1712,【内容简介】一直以来，她是温家人公认最窝囊的女儿，相貌平平，毫不起眼，大龄二...,False,,93
4743804,檀谈,叶檀财经,shangye/4743804/,https://www.ximalaya.com/shangye/4743804/,商业财经,https://www.ximalaya.com/zhubo/52080734/,40099329,128,点击图片，收听《檀书：叶檀的20堂投资实战课》著名财经专家，叶檀财经创始人，华...,False,,94
9832179,一年级的小豆豆,一丝小乐,ertong/9832179/,https://www.ximalaya.com/ertong/9832179/,儿童,https://www.ximalaya.com/zhubo/28251596/,70747951,117,     重要通知！五年级的小豆豆终于上架啦！全网正版首发！      点击蓝字，立刻收听：五年级的小豆豆！   &nb,False,,95
12168585,阴阳先生之百鬼缠身（白小生）,白小生白又白,youshengshu/12168585/,https://www.ximalaya.com/youshengshu/12168585/,有声书,https://www.ximalaya.com/zhubo/23333495/,208106842,824,播讲：白小生作者：辉二陈思南从小身中诅咒，百gui缠身。 为了寻求破解之法，他习...,False,,96
16799393,大案纪实,主播吕鹏,renwen/16799393/,https://www.ximalaya.com/renwen/16799393/,人文,https://www.ximalaya.com/zhubo/12561442/,29997153,214,每晚更新！订阅，关注，转发，点赞，评论，拜托大家！~粉丝交流加：A-K48-J,False,,97
16584497,枕边新闻,湖南金鹰955,toutiao/16584497/,https://www.ximalaya.com/toutiao/16584497/,头条,https://www.ximalaya.com/zhubo/115689870/,7202175,119,是不想睡？还是睡不着？一起枕边说新闻吧。,False,,98
19913879,贝瓦儿歌|新潮儿歌,小河狸贝瓦,ertong/19913879/,https://www.ximalaya.com/ertong/19913879/,儿童,https://www.ximalaya.com/zhubo/144619047/,4523614,62,贝瓦儿歌集合了许多朗朗上口的经典曲目，它们语言活泼、歌词丰富，并呈现出鲜明的...,False,,99
3475911,观复嘟嘟,观复马未都,renwen/3475911/,https://www.ximalaya.com/renwen/3475911/,人文,https://www.ximalaya.com/zhubo/35878101/,2154322417,136,觉得节目不错，请关注我们。 向你的朋友分享、推荐我们的节目吧，让《观复嘟嘟》传播的更广... 在此，向你道谢。 --马未都,False,,100
